gene,HiC_1,HiC_2,HiC_3,HiC_4,HiC_5
SLC3A2,-0.01263477,-0.011777707,0.0025334018,-0.011830734,-0.016083548
SLC40A1,-0.012635122,-0.011774752,-0.014050452,-0.0118515985,-0.016087241
SLC44A2,-0.01263539,-0.011775819,-0.014053608,-0.011845626,-0.01610559
SLC45A2,-0.012629226,-0.011769144,-0.0140279215,-0.011932193,-0.016118491
SLC47A1,-0.012635534,-0.011778543,-0.014059494,-0.011843312,-0.016102895
SLC4A1,-0.012635501,-0.011777921,-0.01405815,-0.011843839,-0.016103515
SLC4A4,-0.012679473,-0.011628211,-0.014155513,-0.010202511,-0.018277286
SLC4A7,-0.012632362,-0.011786315,-0.014065302,-0.011841785,-0.016057914
SLC51A,-0.012635266,-0.011776254,-0.014054037,-0.011845481,-0.016103016
SLC51B,-0.01263539,-0.011775819,-0.014053609,-0.011845624,-0.016105594
SLC5A1,-0.0126352515,-0.011778406,-0.014051906,-0.011854842,-0.016103484
SLC5A2,-0.01263539,-0.011775819,-0.014053608,-0.011845626,-0.01610559
SLC5A4,-0.012635286,-0.011777762,-0.014052333,-0.011852545,-0.016104
SLC5A6,-0.012635359,-0.011775911,-0.01405322,-0.011846695,-0.016103277
SLC5A7,-0.012635359,-0.011775786,-0.014053198,-0.0118468,-0.016102154
SLC5A8,-0.012635392,-0.01177585,-0.014053594,-0.011845811,-0.016105276
SLC6A1,-0.012634679,-0.0117782345,-0.01405655,-0.011843234,-0.016093208
SLC6A17,-0.012635391,-0.011775776,-0.014053633,-0.011845391,-0.016105395
SLC6A3,-0.012630875,-0.01177076,-0.014034985,-0.011906436,-0.016118735
SLC6A4,-0.012635847,-0.011784451,-0.01407225,-0.011838303,-0.016097011
SLC6A9,-0.012635385,-0.011775658,-0.014053709,-0.011845041,-0.016104944
SLC7A10,-0.01263539,-0.011775819,-0.014053608,-0.011845626,-0.01610559
SLC7A11,-0.012637949,-0.011767468,-0.014059973,-0.01174569,-0.016233124
SLC7A5,-0.012635221,-0.01177333,-0.014049255,-0.006727424,-0.016149346
SLC7A6,-0.012635231,-0.011772249,-0.014047995,-0.008633508,-0.016149066
SLC7A7,-0.0126354,-0.011776647,-0.0140529,-0.011855914,-0.016096143
SLC7A8,-0.012635507,-0.011776298,-0.014053059,-0.011852755,-0.016100658
SLC7A9,-0.01263539,-0.011775819,-0.014053608,-0.011845626,-0.01610559
SLC8A1,-0.012635044,-0.011774821,-0.014044957,-0.011866967,-0.016049994
SLC8A2,-0.01263539,-0.011775819,-0.014053608,-0.011845626,-0.01610559
SLC8A3,-0.012636155,-0.011786506,-0.014043658,-0.011985228,-0.015986701
SLC9A1,-0.01263539,-0.011775779,-0.014053632,-0.011845426,-0.016105402
SLC9A2,-0.012635378,-0.011775528,-0.0140530635,-0.011846912,-0.016100466
SLC9A3,-0.012631701,-0.011763696,-0.014034969,-0.011872347,-0.016236516
SLC9A5,-0.012635282,-0.011774787,-0.014050845,-0.006961741,-0.01613943
SLCO1A2,-0.012635427,-0.011776488,-0.014053385,-0.011849988,-0.016099121
SLCO1B1,-0.012635415,-0.011776275,-0.0140534565,-0.011848597,-0.016101172
SLCO1C1,-0.012635409,-0.011776164,-0.014053493,-0.0118478695,-0.016102249
SLCO4C1,-0.012634167,-0.011772572,-0.014047682,-0.011856386,-0.016136548
SLF1,-0.012631082,-0.011759163,-0.014030542,-0.01186951,-0.016296053
SLIRP,-0.012634099,-0.011794769,-0.0140392445,-0.012065699,-0.015881745
SLIT1,-0.01262895,-0.011801569,-0.0140586505,-0.0117787765,0.055906832
SLIT2,-0.01307463,-0.0100131985,-0.014436114,-0.0012542697,-0.03625182
SLIT3,-0.012616534,-0.011712927,-0.013956618,-0.011966655,-0.016757697
SLITRK1,-0.012635971,-0.011772708,-0.014054588,-0.011802597,-0.016182309
SLITRK5,-0.012639674,-0.011753402,-0.014058453,-0.011578179,-0.016603153
SLK,-0.012633283,-0.01178399,-0.014054475,-0.01180549,0.014176584
SLMAP,-0.012629842,-0.011795962,-0.014069608,-0.011863376,-0.016014185
SLN,-0.012631075,-0.011797041,0.014222479,-0.012047783,-0.01584566
SLPI,-0.012635389,-0.011775825,-0.014053592,-0.0118457135,-0.016105598
SLTM,-0.012635391,-0.01177582,-0.01405361,-0.011845621,-0.016105598
SLU7,-0.0126351,-0.011775262,-0.014052288,-0.011848424,-0.016109722
SLURP1,-0.012635489,-0.011775443,-0.014054359,-0.011842234,-0.01611201
SLX4,-0.01263481,-0.0117795775,-0.014049217,0.027536506,-0.016279189
SMAD1,-0.012637799,-0.0117668845,-0.014057293,-0.01177298,-0.016219884
SMAD2,-0.012614074,-0.0118539985,-0.0140356505,-0.012491952,-0.015227924
SMAD3,-0.012635391,-0.011775819,-0.01405361,-0.011845622,-0.016105596
SMAD4,-0.012550183,-0.012087539,-0.013981219,-0.014429595,-0.012604364
SMAD5,-0.012634236,-0.011768892,-0.014046431,-0.011843797,-0.016193561
SMAD6,-0.012635391,-0.011775819,-0.01405361,-0.011845623,-0.016105594
SMAD7,-0.012617603,-0.011841078,-0.014038629,-0.012384997,-0.015373018
SMAD9,-0.012635747,-0.011773796,-0.014054677,-0.011809689,-0.016165743
SMAP1,-0.012636807,-0.011767919,-0.014054092,-0.011766187,-0.016284747
SMAP2,-0.012635387,-0.011775729,-0.014053664,-0.0118452795,-0.016105205
SMARCA1,-0.0014014863,-0.011781266,-0.014035833,-0.011914739,-0.016030256
SMARCA2,-0.012632793,0.47885755,-0.014055299,-0.011790794,-0.016179148
SMARCA4,-0.012635391,-0.011775817,-0.014053607,-0.011845625,-0.01610559
SMARCA5,-0.0126369195,-0.011770438,-0.014056584,-0.011793705,-0.016179651
SMARCAD1,-0.0127023775,-0.011563755,-0.0142341815,-0.0090974625,-0.019481389
SMARCAL1,-0.012634461,-0.011776169,-0.014044681,-0.01189566,-0.015942587
SMARCB1,-0.012635385,-0.0117759155,-0.014053546,-0.011845966,-0.016105518
SMARCC1,-0.012632086,-0.011788044,-0.014062589,-0.011856569,-0.016047362
SMARCC2,-0.012635391,-0.011775837,-0.014053602,-0.0118457405,-0.016105413
SMARCD1,-0.012635391,-0.011775825,-0.014053606,-0.011845662,-0.016105529
SMARCD2,-0.012635397,-0.01177593,-0.014053866,-0.0118455095,-0.016105555
SMARCD3,-0.012650485,-0.011661868,-0.01405799,-0.010902571,-0.01763863
SMARCE1,-0.01263553,-0.01177847,-0.014059332,-0.011843378,-0.016102957
SMC1A,0.019259956,-0.011779666,-0.014048124,-0.01189049,-0.016070798
SMC1B,-0.012635387,-0.0117758885,-0.01405356,-0.011845876,-0.01610554
SMC2,-0.0126353465,-0.0035244874,-0.014053637,-0.011844705,-0.016106827
SMC3,-0.012632875,-0.011786613,-0.014055431,-0.011860738,0.002103416
SMC4,-0.012633876,-0.011781421,-0.014057173,-0.011848043,-0.016062018
SMC5,-0.0126351975,0.024658345,-0.014053734,-0.011841556,-0.016111052
SMC6,-0.0126352385,-0.011776229,-0.01405165,-0.011851592,-0.016091775
SMCHD1,-0.012628319,-0.011803498,-0.014049002,-0.012059295,-0.015798617
SMDT1,-0.012635389,-0.011775836,-0.014053596,-0.011845687,-0.016105577
SMG1,-0.012634133,-0.01178352,-0.014043956,0.0724137,-0.01647852
SMG5,-0.012635388,-0.0117757935,-0.014053637,-0.011845367,-0.016105385
SMG6,-0.012635795,-0.011783487,-0.014070187,-0.011839095,-0.016098062
SMG7,-0.012635377,-0.011775719,-0.014053703,-0.011844312,-0.01610469
SMG9,-0.01263539,-0.011775819,-0.014053608,-0.011845626,-0.01610559
SMN1,-0.01263539,-0.011775819,-0.014053608,-0.011845626,-0.01610559
SMN2,-0.01263539,-0.011775819,-0.014053608,-0.011845626,-0.01610559
SMNDC1,-0.012633806,-0.011782047,-0.014054317,-0.011818698,0.006362962
SMO,-0.012637908,-0.011759181,-0.014053754,-0.0117128035,-0.016350169
SMOX,-0.012635389,-0.011775825,-0.0140535915,-0.011845722,-0.0161056
SMPD1,-0.012634569,-0.011775688,-0.011220826,-0.011826672,-0.016113125
SMPD2,-0.012635605,-0.01177463,-0.014053674,-0.0118336715,-0.01613264
SMPD3,-0.01263522,-0.011772177,-0.014047422,-0.0076487698,-0.016155913
SMPD4,-0.0126353465,-0.011775706,-0.014053072,-0.0118461745,-0.016104672
SMPDL3A,-0.012636816,-0.01176794,-0.014054033,-0.011766427,-0.016284704
SMS,0.034547105,-0.011801277,-0.014030029,-0.0121251345,-0.015923249
SMTN,-0.012635376,-0.011776086,-0.014053422,-0.011846591,-0.016105397
SMTNL1,-0.012634432,-0.011788295,0.025812514,-0.01188381,-0.01593953
SMU1,-0.012635221,0.020251041,-0.014053718,-0.011842049,-0.01611039
SMUG1,-0.012635391,-0.011775832,-0.014053604,-0.011845702,-0.01610547
SMURF1,-0.012640253,-0.0117548695,-0.0140263,-0.011835026,-0.016529504
SMURF2,-0.012635604,-0.011779829,-0.014062324,-0.01184215,-0.01610186
SMYD1,-0.012635407,-0.0117753865,-0.01405311,-0.011846111,-0.016102513
SMYD2,-0.012635351,-0.011775859,-0.014053484,-0.011843236,-0.016104719
SMYD3,-0.0126321055,-0.011794952,-0.014102175,-0.011298968,-0.015808146
SNAI1,-0.012635389,-0.011775823,-0.014053597,-0.011845687,-0.016105596
SNAI2,-0.012635629,-0.011774547,-0.01405662,-0.011838885,-0.016124986
SNAI3,-0.012635372,-0.011775373,-0.014052963,-0.011588846,-0.016110172
SNAP23,-0.012635391,-0.01177582,-0.014053611,-0.011845623,-0.016105594
SNAP25,-0.01263539,-0.011775823,-0.014053595,-0.011845696,-0.016105603
SNAP29,-0.0126353875,-0.011775873,-0.014053571,-0.01184582,-0.016105551
SNAP47,-0.012635379,-0.011775836,-0.014053609,-0.011845005,-0.01610516
SNAP91,-0.012636382,-0.011770324,-0.014053931,-0.011790523,-0.016230155
SNAPC1,-0.0126353055,-0.011779355,-0.014050735,-0.011888307,-0.016064597
SNAPC2,-0.01263539,-0.011775819,-0.014053608,-0.011845626,-0.01610559
SNAPC3,-0.012634568,0.14365296,-0.014054144,-0.011828257,-0.016128892
SNAPC4,-0.012635375,-0.008995092,-0.014053619,-0.011845315,-0.016106008
SNAPC5,-0.01263539,-0.011775819,-0.014053609,-0.011845626,-0.01610559
SNAPIN,-0.01263539,-0.011775819,-0.014053608,-0.011845626,-0.01610559
SNCA,-0.012686164,-0.011614181,-0.0141885765,-0.009780914,-0.018659009
SNCAIP,-0.012631843,-0.01176368,-0.014035425,-0.011869626,-0.016238026
SNCB,-0.01263493,-0.011774423,-0.01405137,-0.011849545,-0.016119758
SND1,-0.01269837,-0.011359244,-0.014038154,-0.0085664075,-0.022262208
SNF8,-0.012635398,-0.011775966,-0.014053927,-0.011845499,-0.016105454
SNIP1,-0.012635388,-0.011775793,-0.014053621,-0.011845448,-0.016105408
SNRNP200,-0.012635384,-0.011775756,-0.014053422,-0.01184651,-0.0161023
SNRNP35,-0.012635391,-0.011775831,-0.014053604,-0.011845699,-0.016105477
SNRNP40,-0.01263539,-0.01177579,-0.014053626,-0.011845475,-0.016105482
SNRNP48,-0.012635655,-0.011774357,-0.014053692,-0.011831105,-0.016138405
SNRNP70,-0.01263539,-0.011775819,-0.014053607,-0.011845626,-0.016105589
SNRPA,-0.01263539,-0.011775819,-0.014053608,-0.011845626,-0.01610559
SNRPA1,-0.01263539,-0.011775819,-0.014053609,-0.011845626,-0.01610559
SNRPB,-0.01263539,-0.0117758205,-0.014053604,-0.011845649,-0.016105592
SNRPB2,-0.01263539,-0.011775819,-0.014053608,-0.01184563,-0.01610559
SNRPC,-0.012635398,-0.011775777,-0.014053611,-0.01184521,-0.016106531
SNRPD1,-0.01263174,-0.011789466,-0.014050738,-0.011956173,-0.015952941
SNRPD2,-0.01263539,-0.011775819,-0.014053608,-0.011845626,-0.01610559
SNRPD3,-0.012635388,-0.011775851,-0.014053583,-0.011845748,-0.016105574
SNRPE,-0.012635388,-0.011775807,-0.014053619,-0.011845468,-0.016105467
SNRPF,-0.012635391,-0.011775823,-0.014053606,-0.011845648,-0.016105548
SNRPG,-0.012635377,-0.011775669,-0.014053356,-0.011845831,-0.016104799
SNRPN,-0.012635393,-0.011775823,-0.014053628,-0.01184559,-0.016105609
SNTA1,-0.01263539,-0.01177582,-0.014053606,-0.011845642,-0.016105592
SNTB1,-0.012636805,-0.011767715,-0.014072335,-0.011807164,-0.01622427
SNTB2,-0.012634862,-0.011775457,-0.014045703,0.018161057,-0.016263237
SNTG2,-0.012634537,-0.011774946,-0.014042508,-0.0118819,-0.015998345
SNU13,-0.012635388,-0.011775854,-0.014053582,-0.011845758,-0.016105568
SNUPN,-0.012635391,-0.011775819,-0.01405361,-0.011845623,-0.016105594
SNURF,-0.012635391,-0.01177582,-0.014053614,-0.011845616,-0.016105596
SNW1,-0.012631205,-0.011835439,-0.01400857,-0.012536727,-0.015400732
SNX1,-0.012635391,-0.011775819,-0.01405361,-0.011845622,-0.016105596
SNX11,-0.01263544,-0.011776757,-0.01405564,-0.011844823,-0.016104683
SNX12,-0.01044485,-0.011777719,-0.014050598,-0.011867074,-0.01608875
SNX17,-0.012635339,-0.011775654,-0.014052957,-0.011847207,-0.01610076
SNX18,-0.0126301795,-0.01174316,-0.014020619,-0.01183719,-0.01652545
SNX2,-0.01263306,-0.011767555,-0.014041472,-0.011861216,-0.016196625
SNX20,-0.012634697,-0.011777514,-0.014045501,0.030862499,-0.016312478
SNX24,-0.012630571,-0.011753884,-0.014026439,-0.011860917,-0.01636535
SNX27,-0.012635385,-0.011775765,-0.014053658,-0.011845107,-0.016105138
SNX3,-0.012635817,-0.011773461,-0.0140537415,-0.011821989,-0.01615908
SNX4,-0.012633944,-0.011781141,-0.014057636,-0.011850603,-0.016079916
SNX5,-0.01263539,-0.011775823,-0.014053597,-0.0118456865,-0.016105596
SNX6,-0.012635922,-0.011774516,-0.014054045,-0.011835097,-0.016123168
SNX7,-0.012635468,-0.011775351,-0.014053626,-0.011843918,-0.016103307
SNX8,-0.012638799,-0.011748991,-0.014050595,-0.011663631,-0.016444478
SNX9,-0.012642692,-0.0117354365,-0.014055735,-0.011439908,-0.017022809
SOAT1,-0.012635382,-0.011775807,-0.014053628,-0.011844978,-0.016105149
SOAT2,-0.01263539,-0.0117758205,-0.014053608,-0.011845633,-0.016105574
SOCS1,-0.012634788,-0.01177986,-0.014049187,0.029273983,-0.016285935
SOCS2,-0.012635391,-0.011775827,-0.014053604,-0.011845665,-0.016105508
SOCS3,-0.012635395,-0.011775896,-0.014053781,-0.011845554,-0.016105536
SOCS6,-0.01263129,-0.011790876,-0.014050165,-0.0119699715,-0.015936587
SOD1,-0.012635459,-0.011775376,-0.01405305,-0.011847023,-0.016117068
SOD2,-0.012649378,-0.01169847,-0.014057654,-0.011068722,-0.017862156
SOD3,-0.012651092,-0.011712691,-0.014067091,-0.011468371,-0.01682567
SOHLH1,-0.012635379,-0.009783385,-0.014053616,-0.011845403,-0.016105888
SOHLH2,-0.012635758,-0.011773806,-0.014054361,-0.011815933,-0.016157577
SON,-0.012635507,-0.011775072,-0.014052666,-0.011847984,-0.01612499
SORBS1,-0.012618714,-0.011848129,-0.01406441,-0.011982779,0.09903256
SORBS3,-0.012636059,-0.011769855,-0.014069074,-0.011835714,-0.01618366
SORD,-0.012635391,-0.011775821,-0.014053614,-0.01184562,-0.016105596
SORL1,-0.012566844,-0.011875978,0.09282162,-0.013806523,-0.015246577
SORT1,-0.01263539,-0.011775658,-0.014053692,-0.011844981,-0.016104884
SOS2,-0.012635808,-0.011777412,-0.014051747,-0.011869595,-0.016089365
SOST,-0.012635456,-0.011777072,-0.014056317,-0.011844562,-0.016104344
SOSTDC1,-0.012635633,-0.011776587,-0.01404918,-0.011866613,-0.016124379
SOX1,-0.012635918,-0.011772898,-0.014054911,-0.011797819,-0.016187206
SOX10,-0.012635383,-0.01177596,-0.0140535105,-0.011846135,-0.016105488
SOX13,-0.012635384,-0.011775836,-0.014053648,-0.011844841,-0.01610518
SOX17,-0.012635337,-0.011775118,-0.014055899,-0.01185087,-0.016111167
SOX2,-0.012634273,-0.011780096,-0.014054948,-0.011846843,-0.01605436
SOX3,-0.010943569,-0.011776507,-0.014050362,-0.011855494,-0.016092837
SOX4,-0.012635405,-0.011775736,-0.014053617,-0.011844804,-0.016107425
SOX5,-0.0126399975,-0.011860768,-0.014025186,-0.0124005275,-0.015286272
SOX6,-0.012581694,-0.011858212,0.3484214,-0.010923279,-0.015292318
SOX9,-0.012635474,-0.011777394,-0.014057017,-0.011844283,-0.01610405
SP1,-0.012635391,-0.011775826,-0.014053606,-0.01184567,-0.016105518
SP100,-0.012634412,-0.011776673,-0.014043805,-0.011886513,-0.01598473
SP110,-0.012634559,-0.0117757935,-0.01404496,-0.011875145,-0.01602021
SP3,-0.012635319,-0.011775324,-0.014052587,-0.011845988,-0.016104944
SP7,-0.01263539,-0.01177582,-0.014053608,-0.0118456315,-0.016105575
SPA17,-0.012607155,-0.01180523,0.01271529,-0.012621146,-0.01591557
SPACA4,-0.012635391,-0.011775818,-0.014053608,-0.011845626,-0.01610559
SPAG1,-0.012635536,-0.011774227,-0.014057912,-0.011844623,-0.016125564
SPAG16,-0.012566116,-0.011795655,-0.0136050815,-0.02095748,0.018035555
SPAG17,-0.012635385,-0.011775376,-0.014053824,-0.0118439235,-0.016103616
SPAG4,-0.01263539,-0.011775821,-0.014053601,-0.011845669,-0.016105594
SPAG5,-0.01263548,-0.011777504,-0.014057249,-0.011844196,-0.016103916
SPAG6,-0.012629499,-0.011800231,-0.014062446,-0.01182751,0.03608167
SPAG7,-0.012635395,-0.011775911,-0.0140538085,-0.011845547,-0.016105501
SPAG9,-0.012635738,-0.01178238,-0.014067802,-0.011840028,-0.016099181
SPARC,-0.012634973,-0.011774592,-0.014051554,-0.011848635,-0.016117724
SPARCL1,-0.01264181,-0.0117549,-0.014069646,-0.011594386,-0.016425695
SPART,-0.012635859,-0.011773249,-0.014054616,-0.011806595,-0.016173437
SPATA13,-0.012637338,-0.011765446,-0.014056539,-0.011709269,-0.016352119
SPATA2,-0.01263539,-0.011775821,-0.014053601,-0.011845666,-0.016105594
SPATC1,-0.012635411,-0.011775726,-0.0140538355,-0.0118450215,-0.01610711
SPC24,-0.01263539,-0.011775819,-0.014053608,-0.011845626,-0.01610559
SPC25,-0.012635319,-0.011775146,-0.01405256,-0.01184559,-0.016105603
SPCS1,-0.012634852,-0.011777812,-0.014055061,-0.011847817,-0.016097233
SPCS2,-0.0126345735,-0.011777849,0.022676945,-0.01187444,-0.016082427
SPCS3,-0.012636749,-0.011770987,-0.01405613,-0.011800448,-0.01617125
SPDL1,-0.012634659,-0.011771979,-0.014049265,-0.011846222,-0.016152639
SPDYA,-0.012635326,-0.011775491,-0.014052561,-0.011846892,-0.016102474
SPECC1,-0.012636639,-0.011799471,-0.014104702,-0.011825544,-0.01608214
SPEN,-0.012635389,-0.011775684,-0.0140537135,-0.011844681,-0.016105104
SPG11,-0.012635391,-0.011775821,-0.014053615,-0.011845618,-0.0161056
SPG7,-0.012635152,-0.011773977,-0.0140486965,-0.0014129871,-0.016172528
SPHK1,-0.012635411,-0.011776212,-0.014054463,-0.011845284,-0.016105229
SPHK2,-0.012635391,-0.011775818,-0.014053608,-0.011845626,-0.01610559
SPHKAP,-0.0126327,-0.0117807,-0.014026996,-0.011952462,-0.015808498
SPI1,-0.012635249,-0.011775302,-0.00050545565,-0.011808165,-0.016113058
SPIB,-0.01263539,-0.011775819,-0.014053608,-0.011845626,-0.01610559
SPIC,-0.012635391,-0.011775824,-0.0140536055,-0.011845653,-0.016105536
SPICE1,-0.012633678,-0.0117821265,-0.014058425,-0.011851241,-0.016074883
SPIN1,-0.012635281,0.008863631,-0.01405368,-0.01184332,-0.016108684
SPINK1,-0.012634725,-0.011774969,-0.014050786,-0.011853528,-0.016108718
SPINK2,-0.012635614,-0.011775035,-0.014054094,-0.0118385,-0.016115673
SPINK5,-0.012633729,-0.011774615,-0.0140468655,-0.011869965,-0.016098715
SPINK6,-0.012635131,-0.011775559,-0.014052555,-0.011848933,-0.01610581
SPINK9,-0.012635325,-0.011775707,-0.014053318,-0.011846354,-0.016106296
SPINT1,-0.01263539,-0.011775819,-0.014053609,-0.011845625,-0.01610559
SPINT2,-0.012635391,-0.011775818,-0.014053608,-0.011845626,-0.01610559
SPIRE1,-0.012627333,-0.011809354,-0.014049908,-0.012088215,-0.015737709
SPIRE2,-0.01263533,-0.011773992,-0.014051047,-0.011414911,-0.016121516
SPN,-0.012635038,-0.01177835,-0.014051221,0.012440711,-0.016210865
SPNS1,-0.012635365,-0.011775718,-0.014053145,-0.010558228,-0.01611304
SPNS3,-0.01263549,-0.01177771,-0.014057695,-0.0118440185,-0.016103726
SPO11,-0.012635386,-0.011775848,-0.014053536,-0.0118460385,-0.01610563
SPOCK3,-0.01264679,-0.011734744,-0.014073649,-0.011477538,-0.016653104
SPON1,-0.012621443,-0.011790489,0.08700448,-0.011697791,-0.015998581
SPOP,-0.01263553,-0.011778448,-0.014059308,-0.011843366,-0.016103081
SPOPL,-0.012635317,-0.011775429,-0.014052585,-0.011846149,-0.016104847
SPP1,-0.012637485,-0.011769001,-0.014058855,-0.01176343,-0.016210139
SPP2,-0.012635352,-0.011775706,-0.014053197,-0.011847068,-0.016100874
SPPL2A,-0.012635391,-0.0117758205,-0.014053614,-0.011845617,-0.016105596
SPPL2B,-0.01263539,-0.011775819,-0.014053608,-0.011845627,-0.016105589
SPPL3,-0.012635391,-0.011775846,-0.014053597,-0.0118457815,-0.016105324
SPR,-0.012635395,-0.011775703,-0.014053453,-0.011845614,-0.016105324
SPRED1,-0.012635391,-0.011775821,-0.014053616,-0.011845616,-0.0161056
SPRED2,-0.012635404,-0.011775215,-0.014052541,-0.011846291,-0.016102975
SPRED3,-0.012635391,-0.011775818,-0.014053607,-0.011845626,-0.01610559
SPRR1A,-0.012635388,-0.011775825,-0.014053608,-0.011845538,-0.01610551
SPRR1B,-0.012635387,-0.011775815,-0.014053608,-0.011845471,-0.01610542
SPRR2A,-0.01263539,-0.011775801,-0.014053616,-0.0118455505,-0.016105523
SPRR2E,-0.0126353875,-0.0117757805,-0.014053625,-0.011845433,-0.016105402
SPRR2G,-0.012635388,-0.011775821,-0.014053601,-0.011845486,-0.016105482
SPRR3,-0.012635388,-0.011775823,-0.014053602,-0.01184556,-0.016105523
SPRTN,-0.012635383,-0.011775817,-0.014053644,-0.011845043,-0.016105145
SPRY1,-0.012637003,-0.011770561,-0.014057645,-0.011782443,-0.01618603
SPRY2,-0.012636243,-0.011771157,-0.014055473,-0.011773454,-0.0162305
SPRY3,0.02226649,-0.011785494,-0.014033674,-0.0119602345,-0.01600424
SPRY4,-0.012634647,-0.011771288,-0.014048828,-0.011841822,-0.016161013
SPSB1,-0.012635388,-0.011775775,-0.014053641,-0.011845303,-0.016105346
SPSB4,-0.012633661,-0.011782259,-0.014057713,-0.011849432,-0.016058708
SPTAN1,-0.012635365,-0.007064215,-0.014053625,-0.011845098,-0.0161063
SPTBN1,-0.012635321,-0.011774712,-0.014049963,-0.011851725,-0.016089998
SPTBN2,-0.012634494,-0.011775331,-0.0008526039,-0.011864991,-0.016118653
SPTBN4,-0.01263539,-0.011775819,-0.014053608,-0.011845626,-0.01610559
SPTBN5,-0.01263539,-0.011775819,-0.014053609,-0.011845625,-0.01610559
SPTLC1,-0.012635314,0.0027469299,-0.0140536595,-0.011844004,-0.016107768
SPTLC2,-0.0126312375,-0.011839564,-0.014005054,-0.012587889,-0.015353551
SPTLC3,-0.012635389,-0.011775828,-0.014053585,-0.011845756,-0.016105609
SPTSSA,-0.012635343,-0.011777071,-0.014052612,-0.011860571,-0.016090978
SPTSSB,-0.012634557,-0.011778923,-0.014055603,-0.011846216,-0.016079571
SQLE,-0.012635593,-0.011774594,-0.014056437,-0.011840319,-0.016123164
SQOR,-0.012635393,-0.011775832,-0.014053637,-0.011845595,-0.016105624
SQSTM1,-0.012635037,-0.011775969,-0.014052384,-0.011851888,-0.016097631
SRA1,-0.01263509,-0.011774272,-0.014051586,-0.011840737,-0.016119825
SRC,-0.012635388,-0.01177583,-0.014053581,-0.011845783,-0.016105605
SRCAP,-0.012635189,-0.0117769,-0.014051764,0.001600682,-0.016166762
