	MF: KIRC	MF: BRCA	MF: READ	MF: PRAD	MF: STAD	MF: HNSC	MF: LUAD	MF: THCA	MF: BLCA	MF: ESCA	MF: LIHC	MF: UCEC	MF: COAD	MF: LUSC	MF: CESC	MF: KIRP	METH: KIRC	METH: BRCA	METH: READ	METH: PRAD	METH: STAD	METH: HNSC	METH: LUAD	METH: THCA	METH: BLCA	METH: ESCA	METH: LIHC	METH: UCEC	METH: COAD	METH: LUSC	METH: CESC	METH: KIRP	GE: KIRC	GE: BRCA	GE: READ	GE: PRAD	GE: STAD	GE: HNSC	GE: LUAD	GE: THCA	GE: BLCA	GE: ESCA	GE: LIHC	GE: UCEC	GE: COAD	GE: LUSC	GE: CESC	GE: KIRP	CNA: KIRC	CNA: BRCA	CNA: READ	CNA: PRAD	CNA: STAD	CNA: HNSC	CNA: LUAD	CNA: THCA	CNA: BLCA	CNA: ESCA	CNA: LIHC	CNA: UCEC	CNA: COAD	CNA: LUSC	CNA: CESC	CNA: KIRP
CNNM4	0.0	0.0	0.0283797376257949	0.0455382200341225	0.0130468895456144	0.0109902377081718	0.0	0.0036027976114874	0.0307615315200249	0.0	0.0	0.023000086716715	0.0053704556638941	0.0	0.0838417032195735	0.1636114973618354	0.0231432978276547	0.0579915497324363	0.0068442686162504	0.0308999801956873	0.0683252208562149	0.0248786317715801	0.0505880108572452	0.003965505991374	0.0574784930612741	0.0392547492109714	0.0285435032428257	0.039584810105794	0.0123414017653793	0.0298450297572849	0.0676061671136483	0.0013002302137622	0.0085128836754427	0.02369405879668	0.098526136599411	0.0040611057964449	0.0525884158185121	0.008470015587071	0.0006161096891669	0.063738775143156	0.0100686327673243	0.0442129474090964	0.0575330953590383	0.0518467423404936	0.1500343608078323	0.0225602848735009	0.099710091128702	0.0449822727864428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0402010050251256
CNOT1	0.0255012188471246	0.0315742447159001	0.0	0.1123461290187303	0.1002016625897333	0.0377290512199953	0.0589730404589879	0.0036002164769733	0.0606269078766937	0.0534948200701106	0.024812708275569	0.0328892085898175	0.0360707521636748	0.0538595528294625	0.1097878453400533	0.1626668640828434	0.0108362072267379	0.0059214556356888	0.0025819010224454	0.0235866558556683	0.0115512100334948	0.0125223963297159	0.0039977913926839	0.0126078648332726	0.0235832771459956	0.0054066709778439	0.0117114306263721	0.011847301915858	0.0036589553848517	0.0148351911197734	0.0020438113226704	0.0150868450949369	4.481166250737894e-05	0.0260069460796987	0.0107747089200585	0.0006155806996535	0.0148993298260885	0.0240624564304251	0.0135707398452158	0.0270349535250122	0.0048098626047239	0.0068547681714009	0.0385799622836085	0.0181683087265406	0.0060599198847162	0.0182337545443174	0.0613090338623573	0.0013969747677286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6015625	0.0	0.0	0.2334801762114537	0.0
CNOT10	0.0	0.0	0.0	0.0	0.0	0.0109501974167309	0.0	0.0071998345962047	0.0	0.026983830694721	0.0499563793586366	0.0151414952585033	0.0054379968336574	0.0	0.0	0.0	0.0168030851506019	2.6762510719287074e-05	0.0126409766780186	0.003261665327627	0.0049343917151737	0.0106478017024716	0.0070226359313956	0.004013532895863	0.0068887613003233	0.0221680459252314	0.0023021808839493	0.000350974095237	0.0113511393367109	0.0165397811399621	0.0155853042588717	0.0068549348837432	0.0172425879859209	0.0215906577137889	0.0257697079199737	0.0387343089102095	0.0365400028881894	0.0278375878234265	0.0037988499152078	0.0104641310576462	0.0563033073981522	0.0144108592761892	0.0609415606653342	0.0392908279345658	0.0181020429700532	0.0104090036885079	0.0360952846009648	0.0168997184857678	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CNOT11	0.0128361050962934	0.0	0.0	0.0	0.0130123975979908	0.0	0.0204254654532693	0.0035877551250564	0.0	0.0	0.0499461383698946	0.0115345878052259	0.0163251427131285	0.0	0.0	0.0819251350203365	0.0194888591145428	0.0627746583415966	0.0373656154777198	0.0376327406660326	0.0272592338130583	0.0269414755124173	0.0712821871439453	0.018952588976775	0.1059244251620383	0.0277143168921356	0.0355666017984683	0.1314880327641802	0.0223621550371229	0.0566131514405095	0.0818327865358677	0.015530569360517	0.0218388363320991	0.0386534320287291	0.0366936198358219	0.0235893734671189	0.0403026460518999	0.012680448066438	0.1067654737033204	0.0003585553153217	0.0310482213591203	0.0421785206176172	0.0590621591581931	0.0890500588207507	0.0174334661532241	0.065702260448811	0.0641161316083229	0.0159756751742019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CNOT2	0.0128257621392188	0.0158714815716558	0.0	0.0227383962136236	0.0504677545735634	0.0109432021196014	0.0	0.0035397698264604	0.0	0.0	0.0249367444671072	0.011147962890742	0.0	0.0546220650230691	0.0805039533129362	0.0	0.0074280221729	0.0023978637237422	0.0066951431740302	0.0029970226655481	0.0056607761628804	0.0028311235831742	0.0019135367433473	0.0058644182479636	0.0052712562887881	0.0096978913318099	0.0027494915897638	0.0029023459424205	0.0031954866156791	0.0144683800494482	0.0035080861834047	0.0036269131793531	0.0184059980976783	0.0093781168536816	0.0092595555184575	0.0184321559416645	0.032211083623553	0.0185498382324031	0.0225645264722182	0.022651450971656	0.0120257850706946	0.0430463967689627	0.0198300849464581	0.0194467840521363	0.0036768295685558	0.0199791658719774	0.0024122645959427	0.0160041239096908	0.0	0.0	0.1360544217687075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3938053097345133	0.0	0.0
CNOT3	0.0	0.0105904274109143	0.0	0.0681713120627641	0.0130054870376196	0.005468535380665	0.0204270832190918	0.0	0.2092897173725061	0.0268798464844894	0.0	0.0037525365626889	0.0052154786183223	0.0	0.104470186146498	0.1221348063884292	0.0115265541092857	0.0040796346498222	0.0073437163329951	0.0091796884588062	0.0174845682785967	0.0091673432998952	0.004821296185538	0.0078225365693698	0.0155602771533532	0.0182335408834044	0.0262453150779419	0.002505509148684	0.0203109482247421	0.0035239478044506	0.0207747346201955	0.0266782858318387	0.0129918792494132	0.033175594439811	0.0135924602638856	0.025891262987079	0.0184548993618033	0.030056043407207	0.0236604222942397	0.0215162026231483	0.0456858950309796	0.0352830479273351	0.0751198612911842	0.0089607628977325	0.0074927952147208	0.0382638994753212	0.0190430869394881	0.0099467419649612	0.0	0.0	0.2448979591836734	0.064625850340136	0.0	0.0	0.0	0.0	0.587121212121212	0.0	0.0	0.0	0.0	0.0	0.1674008810572687	0.0954773869346733
CNOT4	0.0	0.0	0.0	0.0	0.0115821658221074	0.0204249617184058	0.0197776556236779	0.0	0.0305487384135523	0.0	0.0726652188895485	0.0180895467136075	0.0	0.0	0.0	0.0812014071594586	0.016087221110636	0.0020128415449772	0.0065364147973264	0.0113993419543641	0.0023882789597342	0.0073106960674107	0.0137334776297149	0.0190489403609979	0.019225437467263	0.0107171227890885	0.0103588929465644	0.0077107572566601	0.0018931685761484	0.0062647594888193	0.005282673634202	0.0011063757868746	0.0046961533461188	0.033910580859823	0.0149491261424802	0.0263401812209269	0.013279793699111	0.0135805345992663	0.0281011034339187	0.0647042823243365	0.048596242570539	0.0074452604005455	0.0247884333486792	0.0370424972192348	0.0066313594574374	0.0069961633884555	0.0409803904384961	0.0111653162447268	0.3763440860215054	0.0	0.0	0.0	0.0	0.0	0.0	0.0111111111111111	0.0	0.0	0.1254612546125461	0.24609375	0.0	0.0	0.2643171806167401	0.0
CNOT6	0.0127400832258143	0.0053055437873953	0.0	0.0227143565479273	0.0121058356209132	0.0	0.0	0.0	0.0	0.0266778591573952	0.0247895019780004	0.0182058167732708	0.0053589337587741	0.0	0.0496815503675421	0.0	0.0185953683034341	0.0362758988822712	0.0814538510592812	0.0554382342292552	0.0751186776683717	0.0360219405192293	0.0170614188114678	0.0076995563691717	0.1229745342869285	0.0356727750834572	0.0331779093146395	0.0664530346428033	0.0093905864281397	0.0314471018468341	0.0157709112467675	0.0304151372747573	0.0119669893344387	0.0491035106244893	0.0089485301132059	0.0429290290247267	0.0295171365782281	0.0249856902567464	0.0039393216472791	0.0109354196347166	0.0160136636123209	0.0254847541231402	0.0755551404415316	0.0369922610228157	0.0102157480387641	0.0189016423500866	0.0658191741635542	0.0115785624284937	0.7139784946236559	0.0	0.0	0.0952380952380952	0.0	0.0	0.3342175066312997	0.0	0.0	0.0	0.0	0.0	0.0	0.8539823008849557	0.0	0.2412060301507537
CNOT6L	0.0	0.0156421983194958	0.0	0.0	0.0	0.0163350958598882	0.0199411005188029	0.0	0.0	0.0540293631846749	0.0250198762203734	0.0150061385201342	0.0053494226914387	0.0	0.136520586961148	0.0	0.0117983768570305	0.0047632475812369	0.0073033632194399	0.0075922779317098	0.0015814604805514	0.0035189176658593	0.0077982280749521	0.0006197469384899	0.0136119421430272	0.0075340824171567	0.003170265096636	0.0177527440170302	0.0094747758258175	0.0240531603312311	0.0054868221002655	0.0073039785148115	0.0184467001112919	0.0581513500880474	0.0211714222250701	0.0436989606135811	0.012523885294528	0.024720121332694	0.0257977423311949	0.0344835550016706	0.038881002427833	0.0413107643001457	0.0407012754155166	0.0313677253634939	0.0197530272014819	0.0335239413998325	0.0135279790548939	0.0472500033849711	0.0	0.0	0.0	0.0	0.0	0.0	0.4190981432360743	0.0	0.0	0.0	0.6309963099630997	0.0	0.0	0.0	0.0	0.0
CNOT7	0.0	0.0	0.0	0.0227592988222977	0.0256740327835556	0.0	0.0203208601209821	0.010809166604776	0.0	0.0	0.0	0.0075846913658446	0.0051919949035526	0.0	0.0276066457835515	0.0	0.0363286154250906	0.0229825670723522	0.0140531947408933	0.0091328923192633	0.0274945473343163	0.0168397723819673	0.0057160978041448	0.0132844632021144	0.0021692552587342	0.0165798542490292	0.0256716880100921	0.019952696439734	0.011830838621856	0.0275530005003188	0.0249815212367683	0.0021007961104306	0.0007019509758227	0.0312811011654116	0.0153410880486299	0.0619470201416578	0.0451609094975633	0.0251367003800241	0.0009529681877968	0.0270959707508421	0.0070043202824588	0.0378346404500921	0.028416908168448	0.0089782572552685	0.0021360158971249	0.0062509760597023	0.0030704318152558	0.0024576936165429	0.0	0.0	0.1156462585034013	0.0	0.0	0.0	0.0	0.0	0.9545454545454546	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CNOT8	0.0254998855362948	0.0053040712137228	0.0	0.0	0.0	0.0054630878619628	0.0	0.0	0.0	0.0	0.0	0.0150820206233041	0.0	0.0	0.0280576969964738	0.0408232922395544	0.0065280397892351	0.0044718493859545	0.0008150055724248	0.0058635559535598	0.006131005618057	0.00765382370966	0.0028016527284458	0.0040691777819891	0.0104169846925824	0.0026474136093309	0.0036944739746628	0.0081834932510707	0.0043106459403717	0.0070050398573109	0.0023628975360483	0.0038464212212108	0.0180888868134533	0.0208970387719225	0.0149004608009473	0.0271263443586229	0.0059036777416529	0.006978521015927	0.0365454983513498	0.0121782644772676	0.0109195161614945	0.0079417371300952	0.0268325976597475	0.0089696806271553	0.0100271095123176	0.0852458067836698	0.0028869090387391	0.0072313108928041	0.0	0.0	0.0	0.0952380952380952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8539823008849557	0.0	0.2412060301507537
CNOT9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CNPY3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0250452448263138	0.0038584140770457	0.0	0.0	0.0	0.0	0.0012012819667099	0.0055539337377188	0.0116621163600728	0.0052018282482941	0.0006690722004714	0.0045935306397299	0.0072206689962231	0.0019839833497734	0.0076802609097608	0.0086667162147134	0.008683821936926	0.0037193545082928	0.0017944202299669	0.0113929512855824	0.007306056954281	0.0072213744439966	0.0369275260416527	0.053433615765003	0.0395647761825424	0.0361527563265991	0.0403158968130106	0.0670694196191206	0.0135419377556246	0.0335391591609153	0.0389250623899565	0.0663409913113715	0.0212460590781117	0.0384517958453261	0.0456901577744104	0.0035719438762704	0.0186164355528399	0.0570990749263802	0.0	0.0	0.3673469387755103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.294478527607362	0.0	0.0	0.0
CNR1	0.0127427153415275	0.0	0.0267123246070902	0.0674257369280603	0.0383505163679103	0.0108461530914023	0.060529054504579	0.010586873040332	0.0899394899704938	0.0	0.0	0.0184731965521965	0.0162210241559227	0.0538766355548856	0.0280770339892475	0.0	0.0621287237892681	0.1339654021006149	0.0666035045725444	0.1597908105804624	0.6953838939757112	0.2827837211039875	0.1274152902035879	0.0215392610093532	0.1320923096629145	0.4476483650506607	0.193170076074552	0.1048859960024751	0.230306488843422	0.0452008089884669	0.1856805780304498	0.031382665332158	0.0700377923010742	0.3117275160308049	0.3606389388708019	0.1970576859659323	0.1618103428410882	0.1615698325166235	0.2562107073726794	0.074578586094972	0.2608891354520934	0.2829821733273022	0.0398818556170914	0.2529568181073569	0.3043665641882813	0.2736828838642878	0.3216724646975816	0.1202698534626101	0.0	0.4537389100126743	0.0	0.0	0.2880258899676375	0.0	0.6710875331564987	0.0	0.8219696969696969	0.3793103448275863	0.0	0.0	0.0	0.0	0.0	0.0
CNR2	0.0384823316891705	0.0053143798138552	0.0	0.0227593512492119	0.0	0.0	0.0	0.0072028175323566	0.030720664623073	0.0	0.0	0.0077301807369672	0.005314691028626	0.0546993752459577	0.0282460532660661	0.0	0.1174420716158029	0.3971879282876405	0.0827711465628947	0.0812432364339239	0.0108690786671775	0.4033112658832775	0.3704227653873603	0.1387229343780987	0.3306852491297975	0.0398528491013128	0.3554607047172675	0.3982161831205066	0.0775130427354487	0.2249570035818119	0.3678945738398869	0.5258639561326774	0.0694902588116379	0.0964251715657732	0.0	0.3295775859364685	0.0414075045407728	0.1044014457308356	0.0187404457488004	0.3296174128400096	0.2900872971068353	0.5113035703640861	0.2244119789791904	0.2300299241903667	0.0	0.107550626395012	0.0518443063098583	0.1757253960281224	0.2129032258064516	0.0	0.5102040816326531	0.0	0.0	0.2499999999999999	0.3236074270557029	0.0	0.0	0.5172413793103449	0.5239852398523986	0.0	0.0	0.504424778761062	0.1762114537444934	0.271356783919598
CNTF	0.0	0.0052574959101652	0.0	0.0226638301469307	0.0130545960157617	0.0055036181394536	0.0204427715041674	0.0036041686939751	0.0	0.0	0.0	0.0	0.0	0.0	0.0280101100720531	0.0819156142548652	0.1729187983178133	0.1624197144149259	0.1224991550570386	0.1366542348728252	0.0386079302047404	0.0879848101087716	0.0936364199400695	0.0705870275557329	0.0409766062861196	0.1150521413120154	0.0055136634531196	0.0726605421389417	0.076736841684644	0.1986014093459279	0.0443011067319976	0.1179763944252524	0.0376806218646251	0.1099667440595042	0.029423862878775	0.0557008057778685	0.0336452754212391	0.0374235930768435	0.0551235986780365	0.0835692558043154	0.0724369872961407	0.0238574756519596	0.0612019131544977	0.0037453246695378	0.0230717843389197	0.0777791528618042	0.160438566269209	0.0319905451684486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CNTFR	0.0	0.0053105519908513	0.0	0.0	0.025849804811269	0.0055004400249221	0.0	0.0	0.0	0.0	0.0	0.0115290087640612	0.0108630231306011	0.0	0.0	0.0	0.002676905695307	0.0844161062692361	0.003358694925712	0.1180527005813482	0.1723877530695917	0.0176010479431199	0.1808245474949059	0.028833754974422	0.1466570425951639	0.2713456259103978	0.0339455136933231	0.1010529399142673	0.2769284974620126	0.0598651597117712	0.0759146273991247	0.0167889565338755	0.1907430107669805	0.4634461854516795	0.349731454699357	0.3036809911147158	0.2786706949377366	0.3212812823759512	0.455047777504841	0.4127240491965267	0.4440960391723578	0.3434177301359155	0.3104309489144247	0.3567969856855613	0.4721979200818256	0.2496424497885968	0.2601721910858003	0.3028233917128752	0.0	0.0	0.0	0.0	0.2944983818770226	0.0	0.0	0.3111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CNTLN	0.0256213562761125	0.0315089713819419	0.0280355368003255	0.022750632327619	0.0891890700035908	0.0054844468746382	0.0204755059820552	0.0142153559648713	0.0917641102825535	0.0538914116214442	0.0498634376590991	0.0413225785464665	0.0162521561093483	0.053286836278197	0.1122373005355402	0.1227679896489538	0.1494198465399739	0.2289523270737098	0.1091488448451876	0.0861638141330975	0.1547273396053185	0.0899968522945484	0.132401627953264	0.0213902325576626	0.1288865684698453	0.2933894925844035	0.0241250304463764	0.0541372914800692	0.0911832896984619	0.0973753313511841	0.0529774419529684	0.1273950514249965	0.0367262131273981	0.0805018307286813	0.0409326392270526	0.0075286656810181	0.0058960943727462	0.0469588140459636	0.0996049965096779	0.0945563494101817	0.0873678451007274	0.0099352923097774	0.0269453021283263	0.1105887265966451	2.333347349844185e-05	0.0296836029377842	0.0659635458208859	0.0353937969198593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CNTN1	0.0127861363056599	0.0209707577645698	0.0	0.0227058481121086	0.0370829180615098	0.0107984204409943	0.0988033540717657	0.0035348780113111	0.0	0.0792087321543838	0.0495832481819713	0.0183616612448607	0.0049043834817005	0.0536931450425037	0.0280849896379634	0.1220043989016671	0.1552285887629669	0.182596061396421	0.377657062621226	0.2096854246502355	0.2024759464538206	0.1661440699639154	0.1144321294829228	0.0160414130004805	0.137335476215382	0.2696731538534187	0.0414908159794865	0.0670380736855019	0.4606201990065696	0.0415790743703434	0.4647866212187742	0.0946449854865313	0.3540465149550572	0.2057094089153555	0.3014932679123705	0.1844917224124077	0.1987911576806692	0.086861428953779	0.2290151656129188	0.363465337999983	0.4598357085208077	0.0601052284032605	0.405577207435002	0.2202043430165608	0.2625367471060785	0.0370676718597916	0.2480434739210114	0.3819261765101855	0.0	0.0	0.1360544217687075	0.0	0.1909385113268608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CNTN2	0.0	0.015723746803645	0.0	0.0	0.0	0.0164090516654128	0.0203821888520068	0.0	0.0	0.0	0.0991733273339141	0.0148468138735863	0.0101684044900446	0.1085741609894926	0.0	0.0408048003491603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1187843880511217	0.1811987472575149	0.3434985135065498	0.2025710902609532	0.1099053488765381	0.2646000519321573	0.1003710363827938	0.1285711420471078	0.4246101419006162	0.1999569876363626	0.1469154727475241	0.1105422201768891	0.2897069032742581	0.0815648030122296	0.1811526749405953	0.0680060782417372	0.1483870967741935	0.0	0.3333333333333335	0.0	0.0	0.0	0.0	0.3222222222222223	0.2727272727272727	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CNTN3	0.0256651901227054	0.010622073435113	0.0	0.0	0.1165393031408522	0.0273829189110873	0.0204569229588621	0.0	0.0613966421180975	0.0270801089348072	0.0	0.0268321518089449	0.0054375364680595	0.0	0.0279228353733124	0.0409155965697832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.318795004938403	0.1872033149631105	0.2499864293989935	0.0013092227192224	0.1767961010324498	0.1021764223176004	0.0554990989646371	0.2212869395831339	0.3096068983968861	0.7276598987050351	0.261185600158792	0.0939686219328903	0.3180540942711005	0.1388609663379794	0.3136398152704958	0.0272341740901168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CNTN4	0.0	0.0157256229183456	0.0563414898250265	0.022726478949689	0.1141948950698946	0.027207302657357	0.0381465596209821	0.0034515011484225	0.030174914536913	0.0	0.0	0.0149716479016626	0.0215451162586181	0.0	0.0529642239848856	0.0812465282264744	0.1086637308799699	0.2365868911812167	0.4979355270641369	0.2027583242323366	0.2113837599644039	0.4671601535307436	0.2863881758270751	0.0228478044027233	0.2757273999235557	0.4274712335336938	0.1643784314515863	0.5874527544799297	0.4531564081984062	0.1949747902794036	0.5946992212189185	0.009980639596635	0.0347201452819631	0.1419057711383558	0.1737522377497662	0.0191522304343878	0.0840969659678139	0.138929220362051	0.2012564057226448	0.0760230746330066	0.2964305807717442	0.1655203411835516	0.1539812406126903	0.314648383799122	0.1944887810467446	0.2292394972573918	0.3790713888880515	0.045774603661205	0.9956989247311828	0.0	0.0	0.0	0.0	0.0	0.6180371352785148	0.0	0.0	0.0	0.0	0.0	0.2208588957055214	0.0	0.0	0.0
CNTN5	0.0254919128768365	0.0	0.0	0.0225530725328446	0.0499647048305367	0.0201329263094258	0.2380756440691633	0.0142038859327122	0.0605365606059423	0.0526449157882586	0.0739690621103691	0.0257712797366054	0.0421284819794873	0.0	0.0	0.2022959638683523	0.0489219195170042	0.0871667757460971	0.2599901059414961	0.0357698189692166	0.2688913947964872	0.2427221346286828	0.1067095305220999	0.0075226928950704	0.0759081261242379	0.3376387918217572	0.0612724388388152	0.002730952611071	0.4469787594818472	0.0294305074677172	0.6083528200439204	0.0115431239714206	0.2951010014834482	0.2617922649988939	0.2064016735686439	0.1654229140579442	0.102186949968184	0.0104763547854197	0.0845183300759097	0.4895253665843956	0.1095945589727572	0.0611294625104731	0.2254686975147497	0.0601620635004425	0.0	0.0993922488806771	0.2220044685923714	0.234936708160199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3606194690265487	0.0	0.1557788944723618
CNTNAP1	0.0384681627375676	0.0212194310920989	0.0	0.0227563587428641	0.0641480851231615	0.0328772599329488	0.0202780968290841	0.0072074612556957	0.0307586330183494	0.0	0.0	0.019087864374383	0.0163004521322293	0.0547581559524363	0.0	0.0	0.1486100310082465	0.0474871848601387	0.1112821087517744	0.0047266289873044	0.065167640436925	0.0316424768413437	0.0233239473690315	0.057990770593359	0.0369365600817085	0.0320921403179139	0.0641311311480117	0.0233300182789487	0.1075769830606088	0.0075374383641816	0.0001838688721541	0.0186506314785508	0.1036798308607974	0.0674804679132716	0.0859200822041397	0.0972903906956882	0.0440134090671839	0.076369432425041	0.0325679935488683	0.0600569052088508	0.1469190187576077	0.0610130460770613	0.1034750602510217	0.2120903296094011	0.0217873687409445	0.0701073653930797	0.2744296560799412	0.0588182239549373	0.0	0.4702154626108999	0.0	0.0	0.0	0.0	0.0	0.0888888888888888	0.0	0.0	0.0	0.4453125000000001	0.0	0.0	0.0	0.0
